Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"17031081403","14000US17031081403","Census Tract 814.03","Census Tract 814.03, Cook County, Illinois","il","140","00","ACSSF","0005997",,,,,"17","031",,,,"081403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450,5990,239,0,1906,0,172,143,70.89,2.83,0,22.56,0,2.04,1.69
"17031081500","14000US17031081500","Census Tract 815","Census Tract 815, Cook County, Illinois","il","140","00","ACSSF","0005998",,,,,"17","031",,,,"081500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4521,3172,91,1,1109,0,101,47,70.16,2.01,0.02,24.53,0,2.23,1.04
"17031081600","14000US17031081600","Census Tract 816","Census Tract 816, Cook County, Illinois","il","140","00","ACSSF","0005999",,,,,"17","031",,,,"081600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040,2973,201,0,700,0,31,135,73.59,4.98,0,17.33,0,0.77,3.34
"17031081700","14000US17031081700","Census Tract 817","Census Tract 817, Cook County, Illinois","il","140","00","ACSSF","0006000",,,,,"17","031",,,,"081700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,3074,153,0,732,0,15,144,74.65,3.72,0,17.78,0,0.36,3.5
"17031081800","14000US17031081800","Census Tract 818","Census Tract 818, Cook County, Illinois","il","140","00","ACSSF","0006001",,,,,"17","031",,,,"081800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10298,8216,250,0,1340,0,191,301,79.78,2.43,0,13.01,0,1.85,2.92
"17031081900","14000US17031081900","Census Tract 819","Census Tract 819, Cook County, Illinois","il","140","00","ACSSF","0006002",,,,,"17","031",,,,"081900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026,597,379,0,39,0,11,0,58.19,36.94,0,3.8,0,1.07,0
"17031090100","14000US17031090100","Census Tract 901","Census Tract 901, Cook County, Illinois","il","140","00","ACSSF","0006003",,,,,"17","031",,,,"090100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509,2961,26,0,188,0,95,239,84.38,0.74,0,5.36,0,2.71,6.81
"17031090200","14000US17031090200","Census Tract 902","Census Tract 902, Cook County, Illinois","il","140","00","ACSSF","0006004",,,,,"17","031",,,,"090200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416,6109,16,0,176,0,50,65,95.22,0.25,0,2.74,0,0.78,1.01
"17031090300","14000US17031090300","Census Tract 903","Census Tract 903, Cook County, Illinois","il","140","00","ACSSF","0006005",,,,,"17","031",,,,"090300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339,1268,0,0,23,0,5,43,94.7,0,0,1.72,0,0.37,3.21
"17031100100","14000US17031100100","Census Tract 1001","Census Tract 1001, Cook County, Illinois","il","140","00","ACSSF","0006006",,,,,"17","031",,,,"100100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630,5364,1,0,167,0,63,35,95.28,0.02,0,2.97,0,1.12,0.62
"17031100200","14000US17031100200","Census Tract 1002","Census Tract 1002, Cook County, Illinois","il","140","00","ACSSF","0006007",,,,,"17","031",,,,"100200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,5759,229,27,248,0,344,212,84.46,3.36,0.4,3.64,0,5.04,3.11
"17031100300","14000US17031100300","Census Tract 1003","Census Tract 1003, Cook County, Illinois","il","140","00","ACSSF","0006008",,,,,"17","031",,,,"100300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6259,5468,58,14,303,0,284,132,87.36,0.93,0.22,4.84,0,4.54,2.11
"17031100400","14000US17031100400","Census Tract 1004","Census Tract 1004, Cook County, Illinois","il","140","00","ACSSF","0006009",,,,,"17","031",,,,"100400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404,3045,2,13,68,0,184,92,89.45,0.06,0.38,2,0,5.41,2.7
"17031100500","14000US17031100500","Census Tract 1005","Census Tract 1005, Cook County, Illinois","il","140","00","ACSSF","0006010",,,,,"17","031",,,,"100500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840,5031,17,0,152,23,207,410,86.15,0.29,0,2.6,0.39,3.54,7.02
"17031100600","14000US17031100600","Census Tract 1006","Census Tract 1006, Cook County, Illinois","il","140","00","ACSSF","0006011",,,,,"17","031",,,,"100600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792,3957,60,0,373,0,271,131,82.58,1.25,0,7.78,0,5.66,2.73
"17031100700","14000US17031100700","Census Tract 1007","Census Tract 1007, Cook County, Illinois","il","140","00","ACSSF","0006012",,,,,"17","031",,,,"100700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180,4555,10,12,314,0,248,41,87.93,0.19,0.23,6.06,0,4.79,0.79
"17031110100","14000US17031110100","Census Tract 1101","Census Tract 1101, Cook County, Illinois","il","140","00","ACSSF","0006013",,,,,"17","031",,,,"110100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514,4697,64,0,405,0,241,107,85.18,1.16,0,7.34,0,4.37,1.94
"17031110200","14000US17031110200","Census Tract 1102","Census Tract 1102, Cook County, Illinois","il","140","00","ACSSF","0006014",,,,,"17","031",,,,"110200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,2523,42,0,368,0,133,29,81.52,1.36,0,11.89,0,4.3,0.94
"17031110300","14000US17031110300","Census Tract 1103","Census Tract 1103, Cook County, Illinois","il","140","00","ACSSF","0006015",,,,,"17","031",,,,"110300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,4386,11,42,354,0,360,178,82.27,0.21,0.79,6.64,0,6.75,3.34
"17031110400","14000US17031110400","Census Tract 1104","Census Tract 1104, Cook County, Illinois","il","140","00","ACSSF","0006016",,,,,"17","031",,,,"110400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666,3333,22,11,423,0,580,297,71.43,0.47,0.24,9.07,0,12.43,6.37
"17031110501","14000US17031110501","Census Tract 1105.01","Census Tract 1105.01, Cook County, Illinois","il","140","00","ACSSF","0006017",,,,,"17","031",,,,"110501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323,3854,41,0,853,15,402,158,72.4,0.77,0,16.02,0.28,7.55,2.97
"17031110502","14000US17031110502","Census Tract 1105.02","Census Tract 1105.02, Cook County, Illinois","il","140","00","ACSSF","0006018",,,,,"17","031",,,,"110502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,2363,134,42,231,0,592,212,66.12,3.75,1.18,6.46,0,16.56,5.93
"17031120100","14000US17031120100","Census Tract 1201","Census Tract 1201, Cook County, Illinois","il","140","00","ACSSF","0006019",,,,,"17","031",,,,"120100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,3824,12,0,144,0,60,118,91.97,0.29,0,3.46,0,1.44,2.84
"17031120200","14000US17031120200","Census Tract 1202","Census Tract 1202, Cook County, Illinois","il","140","00","ACSSF","0006020",,,,,"17","031",,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4607,3693,142,0,465,0,180,127,80.16,3.08,0,10.09,0,3.91,2.76
"17031120300","14000US17031120300","Census Tract 1203","Census Tract 1203, Cook County, Illinois","il","140","00","ACSSF","0006021",,,,,"17","031",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6892,5661,59,0,869,0,67,236,82.14,0.86,0,12.61,0,0.97,3.42
"17031120400","14000US17031120400","Census Tract 1204","Census Tract 1204, Cook County, Illinois","il","140","00","ACSSF","0006022",,,,,"17","031",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,2475,18,0,603,0,389,242,66.41,0.48,0,16.18,0,10.44,6.49
"17031130100","14000US17031130100","Census Tract 1301","Census Tract 1301, Cook County, Illinois","il","140","00","ACSSF","0006023",,,,,"17","031",,,,"130100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341,3419,186,7,1605,0,21,103,64.01,3.48,0.13,30.05,0,0.39,1.93
"17031130200","14000US17031130200","Census Tract 1302","Census Tract 1302, Cook County, Illinois","il","140","00","ACSSF","0006024",,,,,"17","031",,,,"130200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571,1127,15,0,242,0,128,59,71.74,0.95,0,15.4,0,8.15,3.76
"17031130300","14000US17031130300","Census Tract 1303","Census Tract 1303, Cook County, Illinois","il","140","00","ACSSF","0006025",,,,,"17","031",,,,"130300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509,3228,222,62,1491,0,345,161,58.6,4.03,1.13,27.06,0,6.26,2.92
"17031140100","14000US17031140100","Census Tract 1401","Census Tract 1401, Cook County, Illinois","il","140","00","ACSSF","0006026",,,,,"17","031",,,,"140100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194,1805,442,68,381,0,392,106,56.51,13.84,2.13,11.93,0,12.27,3.32
"17031140200","14000US17031140200","Census Tract 1402","Census Tract 1402, Cook County, Illinois","il","140","00","ACSSF","0006027",,,,,"17","031",,,,"140200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514,3818,357,2,1156,0,1030,151,58.61,5.48,0.03,17.75,0,15.81,2.32
"17031140301","14000US17031140301","Census Tract 1403.01","Census Tract 1403.01, Cook County, Illinois","il","140","00","ACSSF","0006028",,,,,"17","031",,,,"140301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,1312,81,32,653,0,686,75,46.21,2.85,1.13,23,0,24.16,2.64
"17031140302","14000US17031140302","Census Tract 1403.02","Census Tract 1403.02, Cook County, Illinois","il","140","00","ACSSF","0006029",,,,,"17","031",,,,"140302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4189,2024,228,0,724,0,528,685,48.32,5.44,0,17.28,0,12.6,16.35
"17031140400","14000US17031140400","Census Tract 1404","Census Tract 1404, Cook County, Illinois","il","140","00","ACSSF","0006030",,,,,"17","031",,,,"140400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978,4042,26,0,746,0,872,292,67.61,0.43,0,12.48,0,14.59,4.88
"17031140500","14000US17031140500","Census Tract 1405","Census Tract 1405, Cook County, Illinois","il","140","00","ACSSF","0006031",,,,,"17","031",,,,"140500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920,2056,262,0,827,0,682,93,52.45,6.68,0,21.1,0,17.4,2.37
"17031140601","14000US17031140601","Census Tract 1406.01","Census Tract 1406.01, Cook County, Illinois","il","140","00","ACSSF","0006032",,,,,"17","031",,,,"140601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886,1407,341,0,695,0,399,44,48.75,11.82,0,24.08,0,13.83,1.52
